LineData,School,County,CasesPriorWeek,StudentsPriorWeek,TeachersPriorWeek,StaffPriorWeek,UnknownPriorWeek,SymptomsPriorWeekNo,SymptomsPriorWeekYes,SymptomsPriorWeekUnknown,CasesTotal,StudentsTotal,TeachersTotal,StaffTotal,UnknownTotal,SymptomsTotalYes,SymptomsTotalNo,SymptomsTotalUnknown
ROBERT L. STEVENSON ELEMENTARY SCHOOL (MERRITT ISLAND) BREVARD 2 2 0 0 0 1 1 0,ROBERT L. STEVENSON ELEMENTARY SCHOOL (MERRITT ISLAND),BREVARD,,,,,,,,,2,2,0,0,0,1,1,0
ROCKLEDGE SENIOR HIGH SCHOOL (ROCKLEDGE) BREVARD 2 2 0 0 0 2 0 0,ROCKLEDGE SENIOR HIGH SCHOOL (ROCKLEDGE),BREVARD,,,,,,,,,2,2,0,0,0,2,0,0
ROY ALLEN ELEMENTARY SCHOOL (MELBOURNE) BREVARD 1 1 0 0 0 1 0 0,ROY ALLEN ELEMENTARY SCHOOL (MELBOURNE),BREVARD,,,,,,,,,1,1,0,0,0,1,0,0
SABAL ELEMENTARY SCHOOL (MELBOURNE) BREVARD 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,SABAL ELEMENTARY SCHOOL (MELBOURNE),BREVARD,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
SAINT JOSEPH CATHOLIC SCHOOL (PALM BAY) BREVARD 1 0 0 0 1 1 0 0,SAINT JOSEPH CATHOLIC SCHOOL (PALM BAY),BREVARD,,,,,,,,,1,0,0,0,1,1,0,0
SAINT MARK'S EPISCOPAL ACADEMY (COCOA) BREVARD 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,SAINT MARK'S EPISCOPAL ACADEMY (COCOA),BREVARD,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
SATELLITE SENIOR HIGH SCHOOL (SATELLITE BEACH) BREVARD 1 1 0 0 0 1 0 0 4 4 0 0 0 4 0 0,SATELLITE SENIOR HIGH SCHOOL (SATELLITE BEACH),BREVARD,1,1,0,0,0,1,0,0,4,4,0,0,0,4,0,0
SATURN ELEMENTARY SCHOOL (COCOA) BREVARD 1 1 0 0 0 1 0 0 2 1 1 0 0 2 0 0,SATURN ELEMENTARY SCHOOL (COCOA),BREVARD,1,1,0,0,0,1,0,0,2,1,1,0,0,2,0,0
SCULPTOR CHARTER SCHOOL (TITUSVILLE) BREVARD 1 1 0 0 0 1 0 0,SCULPTOR CHARTER SCHOOL (TITUSVILLE),BREVARD,,,,,,,,,1,1,0,0,0,1,0,0
SEA PARK ELEMENTARY SCHOOL (SATELLITE BEACH) BREVARD 1 1 0 0 0 0 1 0 2 2 0 0 0 1 1 0,SEA PARK ELEMENTARY SCHOOL (SATELLITE BEACH),BREVARD,1,1,0,0,0,0,1,0,2,2,0,0,0,1,1,0
SOUTHWEST MIDDLE SCHOOL (PALM BAY) BREVARD 2 1 0 0 1 2 0 0,SOUTHWEST MIDDLE SCHOOL (PALM BAY),BREVARD,,,,,,,,,2,1,0,0,1,2,0,0
SPACE COAST JUNIOR/SENIOR HIGH SCHOOL (COCOA) BREVARD 1 1 0 0 0 1 0 0 5 4 0 1 0 4 1 0,SPACE COAST JUNIOR/SENIOR HIGH SCHOOL (COCOA),BREVARD,1,1,0,0,0,1,0,0,5,4,0,1,0,4,1,0
STONE MAGNET MIDDLE SCHOOL (MELBOURNE) BREVARD 2 2 0 0 0 2 0 0,STONE MAGNET MIDDLE SCHOOL (MELBOURNE),BREVARD,,,,,,,,,2,2,0,0,0,2,0,0
SUNRISE ELEMENTARY SCHOOL (PALM BAY) BREVARD 1 1 0 0 0 0 1 0,SUNRISE ELEMENTARY SCHOOL (PALM BAY),BREVARD,,,,,,,,,1,1,0,0,0,0,1,0
TITUSVILLE HIGH SCHOOL (TITUSVILLE) BREVARD 2 1 0 0 1 2 0 0,TITUSVILLE HIGH SCHOOL (TITUSVILLE),BREVARD,,,,,,,,,2,1,0,0,1,2,0,0
TROPICAL ELEMENTARY SCHOOL (MERRITT ISLAND) BREVARD 1 1 0 0 0 1 0 0,TROPICAL ELEMENTARY SCHOOL (MERRITT ISLAND),BREVARD,,,,,,,,,1,1,0,0,0,1,0,0
UNIVERSITY PARK ELEMENTARY SCHOOL (MELBOURNE) BREVARD 4 2 1 1 0 3 1 0,UNIVERSITY PARK ELEMENTARY SCHOOL (MELBOURNE),BREVARD,,,,,,,,,4,2,1,1,0,3,1,0
VIERA HIGH SCHOOL (VIERA) BREVARD 1 1 0 0 0 1 0 0,VIERA HIGH SCHOOL (VIERA),BREVARD,,,,,,,,,1,1,0,0,0,1,0,0
W. MELBOURNE ELEMENTARY SCHOOL FOR SCIENCE (WEST MELBOURNE) BREVARD 1 0 1 0 0 1 0 0,W. MELBOURNE ELEMENTARY SCHOOL FOR SCIENCE (WEST MELBOURNE),BREVARD,,,,,,,,,1,0,1,0,0,1,0,0
WEST MELBOURNE CHRISTIAN ACADEMY (MELBOURNE) BREVARD 1 0 0 0 1 0 1 0,WEST MELBOURNE CHRISTIAN ACADEMY (MELBOURNE),BREVARD,,,,,,,,,1,0,0,0,1,0,1,0
WEST SHORE JUNIOR/SENIOR HIGH SCHOOL (MELBOURNE) BREVARD 2 1 1 0 0 2 0 0 2 1 1 0 0 2 0 0,WEST SHORE JUNIOR/SENIOR HIGH SCHOOL (MELBOURNE),BREVARD,2,1,1,0,0,2,0,0,2,1,1,0,0,2,0,0
WESTSIDE ELEMENTARY SCHOOL (PALM BAY) BREVARD 2 1 1 0 0 2 0 0,WESTSIDE ELEMENTARY SCHOOL (PALM BAY),BREVARD,,,,,,,,,2,1,1,0,0,2,0,0
AMERICAN HERITAGE SCHOOL (PLANTATION) BROWARD 1 1 0 0 0 1 0 0,AMERICAN HERITAGE SCHOOL (PLANTATION),BROWARD,,,,,,,,,1,1,0,0,0,1,0,0
ANNABEL C. PERRY PK-8 (MIRAMAR) BROWARD 1 0 0 0 1 1 0 0,ANNABEL C. PERRY PK-8 (MIRAMAR),BROWARD,,,,,,,,,1,0,0,0,1,1,0,0
ATLANTIC MONTESSORI CHARTER SCHOOL (PEMBROKE PINES) BROWARD 1 1 0 0 0 1 0 0,ATLANTIC MONTESSORI CHARTER SCHOOL (PEMBROKE PINES),BROWARD,,,,,,,,,1,1,0,0,0,1,0,0
ATLANTIC TECHNICAL COLLEGE (MARGATE) BROWARD 1 1 0 0 0 1 0 0,ATLANTIC TECHNICAL COLLEGE (MARGATE),BROWARD,,,,,,,,,1,1,0,0,0,1,0,0
CALVARY CHRISTIAN ACADEMY HOLLYWOOD (HOLLYWOOD) BROWARD 1 1 0 0 0 1 0 0,CALVARY CHRISTIAN ACADEMY HOLLYWOOD (HOLLYWOOD),BROWARD,,,,,,,,,1,1,0,0,0,1,0,0
CHAMINADE-MADONNA COLLEGE PREPARATORY (HOLLYWOOD) BROWARD 1 1 0 0 0 0 1 0 6 6 0 0 0 3 2 1,CHAMINADE-MADONNA COLLEGE PREPARATORY (HOLLYWOOD),BROWARD,1,1,0,0,0,0,1,0,6,6,0,0,0,3,2,1
CORAL SPRINGS CHARTER SCHOOL (CORAL SPRINGS) BROWARD 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,CORAL SPRINGS CHARTER SCHOOL (CORAL SPRINGS),BROWARD,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
CYPRESS BAY HIGH SCHOOL (WESTON) BROWARD 1 0 1 0 0 1 0 0,CYPRESS BAY HIGH SCHOOL (WESTON),BROWARD,,,,,,,,,1,0,1,0,0,1,0,0
DAVID POSNACK JEWISH DAY SCHOOL (DAVIE) BROWARD 1 1 0 0 0 0 1 0,DAVID POSNACK JEWISH DAY SCHOOL (DAVIE),BROWARD,,,,,,,,,1,1,0,0,0,0,1,0
EAGLE RIDGE ELEMENTARY SCHOOL (CORAL SPRINGS) BROWARD 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,EAGLE RIDGE ELEMENTARY SCHOOL (CORAL SPRINGS),BROWARD,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
EVERGLADES HIGH SCHOOL (MIRAMAR) BROWARD 1 0 0 1 0 1 0 0,EVERGLADES HIGH SCHOOL (MIRAMAR),BROWARD,,,,,,,,,1,0,0,1,0,1,0,0
HENRY D PERRY EDUCATION CENTER (MIRAMAR) BROWARD 1 0 0 0 1 1 0 0,HENRY D PERRY EDUCATION CENTER (MIRAMAR),BROWARD,,,,,,,,,1,0,0,0,1,1,0,0
HOCHBERG PREPARATORY SCHOOL (HALLANDALE) BROWARD 2 2 0 0 0 0 2 0 7 7 0 0 0 1 6 0,HOCHBERG PREPARATORY SCHOOL (HALLANDALE),BROWARD,2,2,0,0,0,0,2,0,7,7,0,0,0,1,6,0
IMAGINE CHARTER SCHOOL AT WESTON (WESTON) BROWARD 1 0 0 0 1 1 0 0,IMAGINE CHARTER SCHOOL AT WESTON (WESTON),BROWARD,,,,,,,,,1,0,0,0,1,1,0,0
INDIAN RIDGE MIDDLE SCHOOL (DAVIE) BROWARD 1 0 0 0 1 1 0 0,INDIAN RIDGE MIDDLE SCHOOL (DAVIE),BROWARD,,,,,,,,,1,0,0,0,1,1,0,0
LYONS CREEK MIDDLE SCHOOL (COCONUT CREEK) BROWARD 2 0 0 2 0 1 1 0,LYONS CREEK MIDDLE SCHOOL (COCONUT CREEK),BROWARD,,,,,,,,,2,0,0,2,0,1,1,0
MONARCH HIGH SCHOOL (COCONUT CREEK) BROWARD 1 0 1 0 0 1 0 0,MONARCH HIGH SCHOOL (COCONUT CREEK),BROWARD,,,,,,,,,1,0,1,0,0,1,0,0
NATIVITY SCHOOL (HOLLYWOOD) BROWARD 2 1 1 0 0 2 0 0,NATIVITY SCHOOL (HOLLYWOOD),BROWARD,,,,,,,,,2,1,1,0,0,2,0,0
PARK SPRINGS ELEMENTARY SCHOOL (CORAL SPRINGS) BROWARD 1 0 0 0 1 1 0 0,PARK SPRINGS ELEMENTARY SCHOOL (CORAL SPRINGS),BROWARD,,,,,,,,,1,0,0,0,1,1,0,0
PARK TRAILS ELEMENTARY SCHOOL (PARKLAND) BROWARD 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0,PARK TRAILS ELEMENTARY SCHOOL (PARKLAND),BROWARD,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
RENAISSANCE CHARTER SCHOOL AT COOPER CITY BROWARD 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,RENAISSANCE CHARTER SCHOOL AT COOPER CITY,BROWARD,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
ROHR BAIS CHAYA ACADEMY (TAMARAC) BROWARD 1 0 0 1 0 1 0 0,ROHR BAIS CHAYA ACADEMY (TAMARAC),BROWARD,,,,,,,,,1,0,0,1,0,1,0,0
SAGEMONT GLOBAL EDUCATION - LOWER CAMPUS (WESTON) BROWARD 2 0 0 1 1 2 0 0,SAGEMONT GLOBAL EDUCATION - LOWER CAMPUS (WESTON),BROWARD,,,,,,,,,2,0,0,1,1,2,0,0
SAINT THOMAS AQUINAS HIGH SCHOOL (FORT LAUDERDALE) BROWARD 1 1 0 0 0 1 0 0,SAINT THOMAS AQUINAS HIGH SCHOOL (FORT LAUDERDALE),BROWARD,,,,,,,,,1,1,0,0,0,1,0,0
SHERIDAN HILLS CHRISTIAN SCHOOL (HOLLYWOOD) BROWARD 1 1 0 0 0 1 0 0,SHERIDAN HILLS CHRISTIAN SCHOOL (HOLLYWOOD),BROWARD,,,,,,,,,1,1,0,0,0,1,0,0
SOMERSET VIRTUAL ACADEMY (PEMBROKE PINES) BROWARD 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0,SOMERSET VIRTUAL ACADEMY (PEMBROKE PINES),BROWARD,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
SOUL ACADEMY BROWARD 1 0 0 0 1 1 0 0,SOUL ACADEMY,BROWARD,,,,,,,,,1,0,0,0,1,1,0,0
TEMPLE BETH EMET DAY SCHOOL (COOPER CITY) BROWARD 4 4 0 0 0 1 2 1,TEMPLE BETH EMET DAY SCHOOL (COOPER CITY),BROWARD,,,,,,,,,4,4,0,0,0,1,2,1
TEMPLE BETH TORAH BROWARD 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,TEMPLE BETH TORAH,BROWARD,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
WESTCHESTER ELEMENTARY SCHOOL (CORAL SPRINGS) BROWARD 2 0 1 0 1 1 1 0 2 0 1 0 1 1 1 0,WESTCHESTER ELEMENTARY SCHOOL (CORAL SPRINGS),BROWARD,2,0,1,0,1,1,1,0,2,0,1,0,1,1,1,0
WESTMINSTER ACADEMY (FORT LAUDERDALE) BROWARD 1 0 0 0 1 1 0 0 2 1 0 0 1 2 0 0,WESTMINSTER ACADEMY (FORT LAUDERDALE),BROWARD,1,0,0,0,1,1,0,0,2,1,0,0,1,2,0,0
WESTON CHRISTIAN ACADEMY (WESTON) BROWARD 1 1 0 0 0 1 0 0,WESTON CHRISTIAN ACADEMY (WESTON),BROWARD,,,,,,,,,1,1,0,0,0,1,0,0
BLOUNTSTOWN HIGH SCHOOL (BLOUNTSTOWN) CALHOUN 1 1 0 0 0 0 1 0 8 7 0 0 1 5 3 0,BLOUNTSTOWN HIGH SCHOOL (BLOUNTSTOWN),CALHOUN,1,1,0,0,0,0,1,0,8,7,0,0,1,5,3,0
CHARLOTTE HIGH SCHOOL (PUNTA GORDA) CHARLOTTE 1 0 0 0 1 1 0 0,CHARLOTTE HIGH SCHOOL (PUNTA GORDA),CHARLOTTE,,,,,,,,,1,0,0,0,1,1,0,0
CHARLOTTE TECHNICAL COLLEGE (PORT CHARLOTTE) CHARLOTTE 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0,CHARLOTTE TECHNICAL COLLEGE (PORT CHARLOTTE),CHARLOTTE,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
DEEP CREEK ELEMENTARY SCHOOL (PT CHARLOTTE) CHARLOTTE 1 0 0 0 1 1 0 0 2 1 0 0 1 2 0 0,DEEP CREEK ELEMENTARY SCHOOL (PT CHARLOTTE),CHARLOTTE,1,0,0,0,1,1,0,0,2,1,0,0,1,2,0,0
EAST ELEMENTARY SCHOOL (PUNTA GORDA) CHARLOTTE 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,EAST ELEMENTARY SCHOOL (PUNTA GORDA),CHARLOTTE,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
KINGSWAY ELEMENTARY SCHOOL (PORT CHARLOTTE) CHARLOTTE 1 1 0 0 0 1 0 0,KINGSWAY ELEMENTARY SCHOOL (PORT CHARLOTTE),CHARLOTTE,,,,,,,,,1,1,0,0,0,1,0,0
MURDOCK MIDDLE SCHOOL (PORT CHARLOTTE) CHARLOTTE 1 1 0 0 0 0 1 0,MURDOCK MIDDLE SCHOOL (PORT CHARLOTTE),CHARLOTTE,,,,,,,,,1,1,0,0,0,0,1,0
NEIL ARMSTRONG ELEMENTARY SCHOOL (PORT CHARLOTTE) CHARLOTTE 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,NEIL ARMSTRONG ELEMENTARY SCHOOL (PORT CHARLOTTE),CHARLOTTE,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
PORT CHARLOTTE HIGH SCHOOL (PORT CHARLOTTE) CHARLOTTE 4 4 0 0 0 3 1 0,PORT CHARLOTTE HIGH SCHOOL (PORT CHARLOTTE),CHARLOTTE,,,,,,,,,4,4,0,0,0,3,1,0
PORT CHARLOTTE MIDDLE SCHOOL (PORT CHARLOTTE) CHARLOTTE 1 0 0 0 1 1 0 0,PORT CHARLOTTE MIDDLE SCHOOL (PORT CHARLOTTE),CHARLOTTE,,,,,,,,,1,0,0,0,1,1,0,0
ST. CHARLES SCHOOL (PORT CHARLOTTE) CHARLOTTE 2 2 0 0 0 2 0 0 2 2 0 0 0 2 0 0,ST. CHARLES SCHOOL (PORT CHARLOTTE),CHARLOTTE,2,2,0,0,0,2,0,0,2,2,0,0,0,2,0,0
CENTRAL RIDGE ELEMENTARY SCHOOL (CITRUS SPRINGS) CITRUS 2 2 0 0 0 0 2 0,CENTRAL RIDGE ELEMENTARY SCHOOL (CITRUS SPRINGS),CITRUS,,,,,,,,,2,2,0,0,0,0,2,0
CITRUS DISTRICT OFFICE (INVERNESS) CITRUS 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0,CITRUS DISTRICT OFFICE (INVERNESS),CITRUS,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
CITRUS HIGH SCHOOL (INVERNESS) CITRUS 1 1 0 0 0 0 1 0 5 5 0 0 0 3 1 1,CITRUS HIGH SCHOOL (INVERNESS),CITRUS,1,1,0,0,0,0,1,0,5,5,0,0,0,3,1,1
CITRUS SPRINGS ELEMENTARY SCHOOL (CITRUS SPRINGS) CITRUS 2 1 0 0 1 2 0 0,CITRUS SPRINGS ELEMENTARY SCHOOL (CITRUS SPRINGS),CITRUS,,,,,,,,,2,1,0,0,1,2,0,0
CREST SCHOOL (LECANTO) CITRUS 3 1 0 0 2 3 0 0,CREST SCHOOL (LECANTO),CITRUS,,,,,,,,,3,1,0,0,2,3,0,0
CRYSTAL RIVER HIGH SCHOOL (CRYSTAL RIVER) CITRUS 1 1 0 0 0 1 0 0 5 4 0 0 1 3 1 1,CRYSTAL RIVER HIGH SCHOOL (CRYSTAL RIVER),CITRUS,1,1,0,0,0,1,0,0,5,4,0,0,1,3,1,1
CRYSTAL RIVER MIDDLE SCHOOL (CRYSTAL RIVER) CITRUS 1 1 0 0 0 1 0 0 7 3 1 0 3 6 1 0,CRYSTAL RIVER MIDDLE SCHOOL (CRYSTAL RIVER),CITRUS,1,1,0,0,0,1,0,0,7,3,1,0,3,6,1,0
CRYSTAL RIVER PRIMARY SCHOOL (CRYSTAL RIVER) CITRUS 3 2 0 0 1 3 0 0 4 2 0 0 2 4 0 0,CRYSTAL RIVER PRIMARY SCHOOL (CRYSTAL RIVER),CITRUS,3,2,0,0,1,3,0,0,4,2,0,0,2,4,0,0
FLORAL CITY ELEMENTARY SCHOOL (FLORAL CITY) CITRUS 1 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0,FLORAL CITY ELEMENTARY SCHOOL (FLORAL CITY),CITRUS,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
FOREST RIDGE ELEMENTARY SCHOOL (HERNANDO) CITRUS 1 1 0 0 0 0 1 0,FOREST RIDGE ELEMENTARY SCHOOL (HERNANDO),CITRUS,,,,,,,,,1,1,0,0,0,0,1,0
INVERNESS CHRISTIAN ACADEMY (INVERNESS) CITRUS 1 1 0 0 0 0 1 0,INVERNESS CHRISTIAN ACADEMY (INVERNESS),CITRUS,,,,,,,,,1,1,0,0,0,0,1,0
INVERNESS MIDDLE SCHOOL (INVERNESS) CITRUS 3 0 0 2 1 3 0 0 4 1 0 2 1 3 1 0,INVERNESS MIDDLE SCHOOL (INVERNESS),CITRUS,3,0,0,2,1,3,0,0,4,1,0,2,1,3,1,0
LECANTO HIGH SCHOOL (LECANTO) CITRUS 5 4 0 0 1 4 1 0,LECANTO HIGH SCHOOL (LECANTO),CITRUS,,,,,,,,,5,4,0,0,1,4,1,0
PLEASANT GROVE ELEMENTARY SCHOOL (INVERNESS) CITRUS 2 2 0 0 0 1 1 0,PLEASANT GROVE ELEMENTARY SCHOOL (INVERNESS),CITRUS,,,,,,,,,2,2,0,0,0,1,1,0
SEVEN RIVERS CHRISTIAN SCHOOL (LECANTO) CITRUS 6 1 1 0 4 4 1 1,SEVEN RIVERS CHRISTIAN SCHOOL (LECANTO),CITRUS,,,,,,,,,6,1,1,0,4,4,1,1
SOLID ROCK CHRISTIAN ACADEMY (INVERNESS) CITRUS 1 1 0 0 0 1 0 0,SOLID ROCK CHRISTIAN ACADEMY (INVERNESS),CITRUS,,,,,,,,,1,1,0,0,0,1,0,0
ARGYLE ELEMENTARY SCHOOL (ORANGE PARK) CLAY 1 0 0 0 1 1 0 0,ARGYLE ELEMENTARY SCHOOL (ORANGE PARK),CLAY,,,,,,,,,1,0,0,0,1,1,0,0
CLAY CHARTER ACADEMY (MIDDLEBURG) CLAY 2 2 0 0 0 2 0 0 3 2 1 0 0 3 0 0,CLAY CHARTER ACADEMY (MIDDLEBURG),CLAY,2,2,0,0,0,2,0,0,3,2,1,0,0,3,0,0
CLAY HIGH SCHOOL (GREEN COVE SPRINGS) CLAY 8 8 0 0 0 3 3 2 17 16 0 1 0 12 3 2,CLAY HIGH SCHOOL (GREEN COVE SPRINGS),CLAY,8,8,0,0,0,3,3,2,17,16,0,1,0,12,3,2
FLEMING ISLAND ELEMENTARY SCHOOL (ORANGE PARK) CLAY 1 1 0 0 0 1 0 0 8 6 1 0 1 7 1 0,FLEMING ISLAND ELEMENTARY SCHOOL (ORANGE PARK),CLAY,1,1,0,0,0,1,0,0,8,6,1,0,1,7,1,0
FLEMING ISLAND HIGH SCHOOL (ORANGE PARK) CLAY 2 2 0 0 0 2 0 0 3 3 0 0 0 2 0 1,FLEMING ISLAND HIGH SCHOOL (ORANGE PARK),CLAY,2,2,0,0,0,2,0,0,3,3,0,0,0,2,0,1
GREEN COVE SPRINGS JUNIOR HIGH SCHOOL (GREEN COVE SPRINGS) CLAY 2 1 0 1 0 1 0 1 3 1 0 2 0 2 0 1,GREEN COVE SPRINGS JUNIOR HIGH SCHOOL (GREEN COVE SPRINGS),CLAY,2,1,0,1,0,1,0,1,3,1,0,2,0,2,0,1
KEYSTONE HEIGHTS ELEMENTARY (KEYSTONE HEIGHTS) CLAY 1 1 0 0 0 0 0 1,KEYSTONE HEIGHTS ELEMENTARY (KEYSTONE HEIGHTS),CLAY,,,,,,,,,1,1,0,0,0,0,0,1
KEYSTONE HEIGHTS JUNIOR/SENIOR HIGH (KEYSTONE HEIGHTS) CLAY 1 1 0 0 0 1 0 0 4 3 0 1 0 3 1 0,KEYSTONE HEIGHTS JUNIOR/SENIOR HIGH (KEYSTONE HEIGHTS),CLAY,1,1,0,0,0,1,0,0,4,3,0,1,0,3,1,0
LAKE ASBURY ELEMENTARY SCHOOL (GREEN COVE SPRINGS) CLAY 1 0 1 0 0 1 0 0,LAKE ASBURY ELEMENTARY SCHOOL (GREEN COVE SPRINGS),CLAY,,,,,,,,,1,0,1,0,0,1,0,0
LAKE ASBURY JUNIOR HIGH SCHOOL (GREEN COVE SPRINGS) CLAY 4 4 0 0 0 1 1 2 9 8 0 1 0 5 2 2,LAKE ASBURY JUNIOR HIGH SCHOOL (GREEN COVE SPRINGS),CLAY,4,4,0,0,0,1,1,2,9,8,0,1,0,5,2,2
LAKESIDE JUNIOR HIGH SCHOOL (ORANGE PARK) CLAY 1 0 0 1 0 1 0 0,LAKESIDE JUNIOR HIGH SCHOOL (ORANGE PARK),CLAY,,,,,,,,,1,0,0,1,0,1,0,0
MIDDLEBURG HIGH SCHOOL (MIDDLEBURG) CLAY 1 0 1 0 0 1 0 0 2 1 1 0 0 2 0 0,MIDDLEBURG HIGH SCHOOL (MIDDLEBURG),CLAY,1,0,1,0,0,1,0,0,2,1,1,0,0,2,0,0
OAKLEAF HIGH SCHOOL (ORANGE PARK) CLAY 4 4 0 0 0 1 2 1,OAKLEAF HIGH SCHOOL (ORANGE PARK),CLAY,,,,,,,,,4,4,0,0,0,1,2,1
OAKLEAF JUNIOR HIGH (ORANGE PARK) CLAY 1 1 0 0 0 1 0 0,OAKLEAF JUNIOR HIGH (ORANGE PARK),CLAY,,,,,,,,,1,1,0,0,0,1,0,0
OAKLEAF VILLAGE ELEMENTARY SCHOOL (ORANGE PARK) CLAY 2 2 0 0 0 2 0 0,OAKLEAF VILLAGE ELEMENTARY SCHOOL (ORANGE PARK),CLAY,,,,,,,,,2,2,0,0,0,2,0,0
ORANGE PARK ELEMENTARY SCHOOL (ORANGE PARK) CLAY 1 1 0 0 0 0 0 1,ORANGE PARK ELEMENTARY SCHOOL (ORANGE PARK),CLAY,,,,,,,,,1,1,0,0,0,0,0,1
ORANGE PARK HIGH SCHOOL (ORANGE PARK) CLAY 1 1 0 0 0 0 0 1 4 4 0 0 0 3 0 1,ORANGE PARK HIGH SCHOOL (ORANGE PARK),CLAY,1,1,0,0,0,0,0,1,4,4,0,0,0,3,0,1
PLANTATION OAKS ELEMENTARY SCHOOL (ORANGE PARK) CLAY 1 1 0 0 0 1 0 0,PLANTATION OAKS ELEMENTARY SCHOOL (ORANGE PARK),CLAY,,,,,,,,,1,1,0,0,0,1,0,0
RIDGEVIEW HIGH SCHOOL (ORANGE PARK) CLAY 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1,RIDGEVIEW HIGH SCHOOL (ORANGE PARK),CLAY,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1
S BRYAN JENNINGS ELEMENTARY SCHOOL (ORANGE PARK) CLAY 1 0 1 0 0 1 0 0,S BRYAN JENNINGS ELEMENTARY SCHOOL (ORANGE PARK),CLAY,,,,,,,,,1,0,1,0,0,1,0,0
SHADOWLAWN ELEMENTARY SCHOOL (GREEN COVE SPRINGS) CLAY 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0,SHADOWLAWN ELEMENTARY SCHOOL (GREEN COVE SPRINGS),CLAY,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
TYNES ELEMENTARY SCHOOL (MIDDLEBURG) CLAY 1 1 0 0 0 1 0 0,TYNES ELEMENTARY SCHOOL (MIDDLEBURG),CLAY,,,,,,,,,1,1,0,0,0,1,0,0
BARRON COLLIER HIGH SCHOOL (NAPLES) COLLIER 4 4 0 0 0 4 0 0,BARRON COLLIER HIGH SCHOOL (NAPLES),COLLIER,,,,,,,,,4,4,0,0,0,4,0,0
CORKSCREW ELEMENTARY SCHOOL (NAPLES) COLLIER 2 0 0 0 2 2 0 0,CORKSCREW ELEMENTARY SCHOOL (NAPLES),COLLIER,,,,,,,,,2,0,0,0,2,2,0,0
CYPRESS PALM MIDDLE SCHOOL (NAPLES) COLLIER 1 1 0 0 0 0 1 0,CYPRESS PALM MIDDLE SCHOOL (NAPLES),COLLIER,,,,,,,,,1,1,0,0,0,0,1,0
EAST NAPLES MIDDLE SCHOOL (NAPLES) COLLIER 1 1 0 0 0 0 1 0,EAST NAPLES MIDDLE SCHOOL (NAPLES),COLLIER,,,,,,,,,1,1,0,0,0,0,1,0
EDEN PARK ELEMENTARY SCHOOL (IMMOKALEE) COLLIER 3 3 0 0 0 0 3 0,EDEN PARK ELEMENTARY SCHOOL (IMMOKALEE),COLLIER,,,,,,,,,3,3,0,0,0,0,3,0
GOLDEN GATE ELEMENTARY SCHOOL (NAPLES) COLLIER 2 1 0 0 1 1 1 0,GOLDEN GATE ELEMENTARY SCHOOL (NAPLES),COLLIER,,,,,,,,,2,1,0,0,1,1,1,0
GOLDEN GATE HIGH SCHOOL (NAPLES) COLLIER 2 2 0 0 0 2 0 0,GOLDEN GATE HIGH SCHOOL (NAPLES),COLLIER,,,,,,,,,2,2,0,0,0,2,0,0
GULF COAST HIGH SCHOOL (NAPLES) COLLIER 1 1 0 0 0 1 0 0 6 6 0 0 0 2 4 0,GULF COAST HIGH SCHOOL (NAPLES),COLLIER,1,1,0,0,0,1,0,0,6,6,0,0,0,2,4,0
HIGHLANDS ELEMENTARY SCHOOL (IMMOKALEE) COLLIER 1 1 0 0 0 1 0 0,HIGHLANDS ELEMENTARY SCHOOL (IMMOKALEE),COLLIER,,,,,,,,,1,1,0,0,0,1,0,0
